state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
1727,1782597213222,14870,0,0,-1,0,0,0,84,87,10,0,70,140.34,0,-19,5,-998,-1,0,0,0,,,,,,,,
1728,1782597213316,14964,0,0,-1,0,0,0,84,87,10,0,70,140.67,0,-16,3,-999,-1,0,0,0,,,,,,,,
1729,1782597213411,15059,0,0,-1,0,0,0,84,87,10,0,70,140.87,0,-18,10,-1000,-1,0,0,0,,,,,,,,
1730,1782597213506,15154,0,0,-1,0,0,0,84,87,10,0,70,140.94,0,-18,4,-999,-1,0,0,0,,,,,,,,
1731,1782597213601,15249,0,0,-1,0,0,0,84,87,10,0,70,140.82,0,-19,6,-1000,-1,0,0,0,,,,,,,,
1732,1782597213698,15346,0,0,-1,0,0,0,84,87,10,0,70,140.7,0,-20,8,-1001,-1,0,0,0,,,,,,,,
1733,1782597213795,15443,0,0,-1,0,0,0,85,88,10,0,70,140.44,0,-16,5,-1001,-1,0,0,0,,,,,,,,
1734,1782597213892,15540,0,0,-1,0,0,0,85,88,10,0,70,140.9,0,-17,6,-998,-1,0,0,0,,,,,,,,
1735,1782597213986,15634,0,0,-1,0,0,0,85,88,10,0,70,140.94,0,-17,5,-1000,-1,0,0,0,,,,,,,,
1736,1782597214083,15731,0,0,-1,0,0,0,85,88,10,0,70,140.89,0,-15,6,-999,-1,0,0,0,,,,,,,,
1737,1782597214180,15828,0,0,-1,0,0,0,85,88,10,0,70,140.59,0,-16,4,-995,-1,0,0,0,,,,,,,,
1738,1782597214244,15892,0,0,-1,0,0,0,85,88,10,0,70,140.53,0,-15,6,-1001,-1,0,0,0,,,,,,,,
1739,1782597214337,15985,0,0,-1,0,0,0,85,88,10,0,70,140.49,0,-16,5,-996,-1,0,0,0,,,,,,,,
1740,1782597214430,16078,0,0,-1,0,0,0,85,88,10,0,70,140.98,0,-18,5,-998,-1,0,0,0,,,,,,,,
1741,1782597214526,16174,0,0,-1,0,0,0,85,88,10,0,70,140.8,0,-18,8,-997,-1,0,0,0,,,,,,,,
1742,1782597214615,16263,0,0,-1,0,0,0,85,88,10,0,70,140.44,0,-16,5,-998,-1,0,0,0,,,,,,,,
1743,1782597214715,16363,0,0,-1,0,0,0,85,87,10,0,70,140.72,0,-17,6,-1000,-1,0,0,0,,,,,,,,
1744,1782597214809,16457,0,0,-1,0,0,0,85,87,10,0,70,141.05,0,-19,4,-1002,-1,0,0,0,,,,,,,,
1745,1782597214906,16554,0,0,-1,0,0,0,85,87,10,0,70,140.7,0,-18,6,-999,-1,0,0,0,,,,,,,,
1746,1782597215003,16651,0,0,-1,0,0,0,85,87,10,0,70,140.88,0,-19,7,-999,-1,0,0,0,,,,,,,,
1747,1782597215099,16747,0,0,-1,0,0,0,85,87,10,0,70,140.94,0,-17,6,-1001,-1,0,0,0,,,,,,,,
1748,1782597215197,16845,0,0,-1,0,0,0,85,87,10,0,70,140.93,0,-18,5,-1000,-1,0,0,0,,,,,,,,
1749,1782597215293,16941,0,0,-1,0,0,0,85,87,10,0,70,140.7,0,-19,7,-998,-1,0,0,0,,,,,,,,
1750,1782597215399,17047,0,0,-1,0,0,0,85,87,10,0,70,140.58,0,-16,4,-999,-1,0,0,0,,,,,,,,
1751,1782597215506,17154,0,0,-1,0,0,0,85,87,10,0,70,140.7,0,-18,6,-1001,-1,0,0,0,,,,,,,,
1752,1782597215596,17244,0,0,-1,0,0,0,85,87,10,0,70,140.72,0,-18,7,-1000,-1,0,0,0,,,,,,,,
1753,1782597215705,17353,0,0,-1,0,0,0,85,87,10,0,70,140.61,0,-15,5,-999,-1,0,0,0,,,,,,,,
1754,1782597215798,17446,0,0,-1,0,0,0,85,87,10,0,70,140.93,0,-18,6,-1000,-1,0,0,0,,,,,,,,
1755,1782597215887,17535,0,0,-1,0,0,0,85,87,10,0,70,141.03,0,-17,2,-1003,-1,0,0,0,,,,,,,,
1756,1782597215981,17629,0,0,-1,0,0,0,85,87,10,0,70,140.75,0,-18,9,-1002,-1,0,0,0,,,,,,,,
